text,word,sentence,indexloc,compname
,株,174,116,
,を,174,117,
,3,174,118,
,株,174,119,
,に,174,120,
,分割,174,121,
,する,174,122,
,こと,174,123,
,を,174,124,
,決議,174,125,
,致し,174,126,
,まし,174,127,
,た,174,128,
,。,174,129,
,つき,174,130,
,まし,174,131,
,て,174,132,
,は,174,133,
,、,174,134,
,この,174,135,
,株式,174,136,
,分割,174,137,
,による,174,138,
,株式,174,139,
,の,174,140,
,割り当て,174,141,
,を,174,142,
,受ける,174,143,
,権利,174,144,
,の,174,145,
,基準,174,146,
,日,174,147,
,を,174,148,
,平成,174,149,
,28,174,150,
,年,174,151,
,8,174,152,
,月,174,153,
,31,174,154,
,日,174,155,
,と,174,156,
,定め,174,157,
,まし,174,158,
,た,174,159,
,ので,174,160,
,公告,174,161,
,致し,174,162,
,ます,174,163,
,。,174,164,
,以上,174,165,
イード と 瀬戸内 ブランド コーポレーション 地方 創 生 支援 の 強化 を 目指し て 戦略 的 業務 提携 に 合意,イード,175,0,
,と,175,1,
,瀬戸内,175,2,
,ブランド,175,3,
,コーポレーション,175,4,
,地方,175,5,
,創,175,6,
,生,175,7,
,支援,175,8,
,の,175,9,
,強化,175,10,
,を,175,11,
,目指し,175,12,
,て,175,13,
,戦略,175,14,
,的,175,15,
,業務,175,16,
,提携,175,17,
,に,175,18,
,合意,175,19,
報道 関係 者 各位 株式会社 イード （ 1 ） 訪日 観光 客 向け の 情報 発信 （ 2 ） ふるさと 納税 の マーケティング 支援 （ 3 ） 地域 産品 の 支援 （ 4 ） 地域 の モビリティサービス の 構築 支援 設立 日 、 所在地 、 資本 金 、 役員 構成 など の 基本 情報 代表 取締役 宮川 洋 から 全て の ステーク ホルダー へ の メッセージイード の これ まで の 歩み グループ 会社 イード の グループ 会社 の ご 紹介 ニュース サイト を 中心 と し た 、 さまざま な メディア を 運営 し て い ます 。 定量 ・ 定性 ・ 海外 調査 など 幅広い リサーチ・コンサルメニュー によって 、 マーケッティング の 課題 解決 を 支援 し ます 。 事業 者 向け に ショップ 運営 システム を 提供 し て い ます 。 イード に関する 最新 情報 を お 届け し ます 。 顧客 満足 度 調査 を 経 て ランク イン し た 商品 ・ サービス を イード が 表彰 いたし ます 。 最新 の 話題 や ト,報道,176,0,
,関係,176,1,
,者,176,2,
,各位,176,3,
,株式会社,176,4,
,イード,176,5,
,（,176,6,
,1,176,7,
,）,176,8,
,訪日,176,9,
,観光,176,10,
,客,176,11,
,向け,176,12,
,の,176,13,
,情報,176,14,
,発信,176,15,
,（,176,16,
,2,176,17,
,）,176,18,
,ふるさと,176,19,
,納税,176,20,
,の,176,21,
,マーケティング,176,22,
,支援,176,23,
,（,176,24,
,3,176,25,
,）,176,26,
,地域,176,27,
,産品,176,28,
,の,176,29,
,支援,176,30,
,（,176,31,
,4,176,32,
,）,176,33,
,地域,176,34,
,の,176,35,
,モビリティサービス,176,36,
,の,176,37,
,構築,176,38,
,支援,176,39,
,設立,176,40,
,日,176,41,
,、,176,42,
,所在地,176,43,
,、,176,44,
,資本,176,45,
,金,176,46,
,、,176,47,
,役員,176,48,
,構成,176,49,
,など,176,50,
,の,176,51,
,基本,176,52,
,情報,176,53,
,代表,176,54,
,取締役,176,55,
,宮川,176,56,
,洋,176,57,
,から,176,58,
,全て,176,59,
,の,176,60,
,ステーク,176,61,
,ホルダー,176,62,
,へ,176,63,
,の,176,64,
,メッセージイード,176,65,
,の,176,66,
,これ,176,67,
,まで,176,68,
,の,176,69,
,歩み,176,70,
,グループ,176,71,
,会社,176,72,
,イード,176,73,
,の,176,74,
,グループ,176,75,
,会社,176,76,
,の,176,77,
,ご,176,78,
,紹介,176,79,
,ニュース,176,80,
,サイト,176,81,
,を,176,82,
,中心,176,83,
,と,176,84,
,し,176,85,
,た,176,86,
,、,176,87,
,さまざま,176,88,
,な,176,89,
,メディア,176,90,
,を,176,91,
,運営,176,92,
,し,176,93,
,て,176,94,
,い,176,95,
,ます,176,96,
,。,176,97,
,定量,176,98,
,・,176,99,
,定性,176,100,
,・,176,101,
,海外,176,102,
,調査,176,103,
,など,176,104,
,幅広い,176,105,
,リサーチ・コンサルメニュー,176,106,
,によって,176,107,
,、,176,108,
,マーケッティング,176,109,
,の,176,110,
,課題,176,111,
,解決,176,112,
,を,176,113,
,支援,176,114,
,し,176,115,
,ます,176,116,
,。,176,117,
,事業,176,118,
,者,176,119,
,向け,176,120,
,に,176,121,
,ショップ,176,122,
,運営,176,123,
,システム,176,124,
,を,176,125,
,提供,176,126,
,し,176,127,
,て,176,128,
,い,176,129,
,ます,176,130,
,。,176,131,
,イード,176,132,
,に関する,176,133,
,最新,176,134,
,情報,176,135,
,を,176,136,
,お,176,137,
,届け,176,138,
,し,176,139,
,ます,176,140,
,。,176,141,
,顧客,176,142,
,満足,176,143,
,度,176,144,
,調査,176,145,
,を,176,146,
,経,176,147,
,て,176,148,
,ランク,176,149,
,イン,176,150,
,し,176,151,
,た,176,152,
,商品,176,153,
,・,176,154,
,サービス,176,155,
,を,176,156,
,イード,176,157,
,が,176,158,
,表彰,176,159,
,いたし,176,160,
,ます,176,161,
,。,176,162,
,最新,176,163,
,の,176,164,
,話題,176,165,
,や,176,166,
,ト,176,167,
広東 省 紡織 品 進出 口 有限 公司 と の 業務 提携 に関する お知らせ,広東,177,0,
,省,177,1,
,紡織,177,2,
,品,177,3,
,進出,177,4,
,口,177,5,
,有限,177,6,
,公司,177,7,
,と,177,8,
,の,177,9,
,業務,177,10,
,提携,177,11,
,に関する,177,12,
,お知らせ,177,13,
を ご 確認 ください 。 © 2009 広東 省 紡織 品 進出 口 有限 公司 と の 業務 提携 に関する お知らせ,を,178,0,
,ご,178,1,
,確認,178,2,
,ください,178,3,
,。,178,4,
,©,178,5,
,2009,178,6,
,広東,178,7,
,省,178,8,
,紡織,178,9,
,品,178,10,
,進出,178,11,
,口,178,12,
,有限,178,13,
,公司,178,14,
,と,178,15,
,の,178,16,
,業務,178,17,
,提携,178,18,
,に関する,178,19,
,お知らせ,178,20,
ＲＰＡ 事業 の 合弁 会社 「 株式会社 リテックラース 」 株式会社 ダンゴ ネット と の 業務 提携 に関する お知らせ,ＲＰＡ,179,0,
,事業,179,1,
,の,179,2,
,合弁,179,3,
,会社,179,4,
,「,179,5,
,株式会社,179,6,
,リテックラース,179,7,
,」,179,8,
,株式会社,179,9,
,ダンゴ,179,10,
,ネット,179,11,
,と,179,12,
,の,179,13,
,業務,179,14,
,提携,179,15,
,に関する,179,16,
,お知らせ,179,17,
株式会社 ＡＭＢＩＴＩＯＮ 関係 各位 2019 年 ８月 19 日 ＲＰＡ 事業 の 合弁 会社 「 株式会社 リテックラース 」 株式会社 ダンゴ ネット と の 業務 提携 に関する お知らせ 株式会社 （ マザーズ 上場 、 証券 コード 「 3300 」 、 本社 東京 都 渋谷 区 、 代表 取締役 社長 清水 剛 、 以下 「 」 ） と ホールディングス 株式会社 （ 本社 ： 東京 都 港 区 、 代表 取締役 高橋 知道 、 以下 「 ホールディングス 」 ） の 子会社 テクノロジーズ 株式会社 （ 本社 ： 東京 都 港 区 、 代表 取締役 社長 大角 暢之 、 以下 「 テクノロジーズ 」 ） と の 合弁 会社 、 株式会社 （ 本社 ： 東京 都 渋谷 区 、 代表 取締役 社長 田子 大輔 、 以下 「 リテックラース 」 ） は 、 株式会社 ダンゴ ネット （ 本社 ： 東京 都 国分寺 市 、 代表 取締役 松川 竜也 、 以下 「 ダンゴ ネット 」 ） と 業務 提携 を 行う こと について 合意 いたし まし た 。 《 本件 に関する,株式会社,180,0,
,ＡＭＢＩＴＩＯＮ,180,1,
,関係,180,2,
,各位,180,3,
,2019,180,4,
,年,180,5,
,８月,180,6,
,19,180,7,
,日,180,8,
,ＲＰＡ,180,9,
,事業,180,10,
,の,180,11,
,合弁,180,12,
,会社,180,13,
,「,180,14,
,株式会社,180,15,
,リテックラース,180,16,
,」,180,17,
,株式会社,180,18,
,ダンゴ,180,19,
,ネット,180,20,
,と,180,21,
,の,180,22,
,業務,180,23,
,提携,180,24,
,に関する,180,25,
,お知らせ,180,26,
,株式会社,180,27,
,（,180,28,
,マザーズ,180,29,
,上場,180,30,
,、,180,31,
,証券,180,32,
,コード,180,33,
,「,180,34,
,3300,180,35,
,」,180,36,
,、,180,37,
,本社,180,38,
,東京,180,39,
,都,180,40,
,渋谷,180,41,
,区,180,42,
,、,180,43,
,代表,180,44,
,取締役,180,45,
,社長,180,46,
,清水,180,47,
,剛,180,48,
,、,180,49,
,以下,180,50,
,「,180,51,
,」,180,52,
,）,180,53,
,と,180,54,
,ホールディングス,180,55,
,株式会社,180,56,
,（,180,57,
,本社,180,58,
,：,180,59,
,東京,180,60,
,都,180,61,
,港,180,62,
,区,180,63,
,、,180,64,
,代表,180,65,
,取締役,180,66,
,高橋,180,67,
,知道,180,68,
,、,180,69,
,以下,180,70,
,「,180,71,
,ホールディングス,180,72,
,」,180,73,
,）,180,74,
,の,180,75,
,子会社,180,76,
,テクノロジーズ,180,77,
,株式会社,180,78,
,（,180,79,
,本社,180,80,
,：,180,81,
,東京,180,82,
,都,180,83,
,港,180,84,
,区,180,85,
,、,180,86,
,代表,180,87,
,取締役,180,88,
,社長,180,89,
,大角,180,90,
,暢之,180,91,
,、,180,92,
,以下,180,93,
,「,180,94,
,テクノロジーズ,180,95,
,」,180,96,
,）,180,97,
,と,180,98,
,の,180,99,
,合弁,180,100,
,会社,180,101,
,、,180,102,
,株式会社,180,103,
,（,180,104,
,本社,180,105,
,：,180,106,
,東京,180,107,
,都,180,108,
,渋谷,180,109,
,区,180,110,
,、,180,111,
,代表,180,112,
,取締役,180,113,
,社長,180,114,
,田子,180,115,
,大輔,180,116,
,、,180,117,
,以下,180,118,
,「,180,119,
,リテックラース,180,120,
,」,180,121,
,）,180,122,
,は,180,123,
,、,180,124,
,株式会社,180,125,
,ダンゴ,180,126,
,ネット,180,127,
,（,180,128,
,本社,180,129,
,：,180,130,
,東京,180,131,
,都,180,132,
,国分寺,180,133,
,市,180,134,
,、,180,135,
,代表,180,136,
,取締役,180,137,
,松川,180,138,
,竜也,180,139,
,、,180,140,
,以下,180,141,
,「,180,142,
,ダンゴ,180,143,
,ネット,180,144,
,」,180,145,
,）,180,146,
,と,180,147,
,業務,180,148,
,提携,180,149,
,を,180,150,
,行う,180,151,
,こと,180,152,
,について,180,153,
,合意,180,154,
,いたし,180,155,
,まし,180,156,
,た,180,157,
,。,180,158,
,《,180,159,
,本件,180,160,
,に関する,180,161,
中国人 留学生 向け 大手 賃貸 事業 者 「 」 と の 業務 提携 に関する お知らせ,中国人,181,0,
,留学生,181,1,
,向け,181,2,
,大手,181,3,
,賃貸,181,4,
,事業,181,5,
,者,181,6,
,「,181,7,
,」,181,8,
,と,181,9,
,の,181,10,
,業務,181,11,
,提携,181,12,
,に関する,181,13,
,お知らせ,181,14,
株式会社 関係 各位 2019 年 ８月 13 日 中国人 留学生 向け 大手 賃貸 事業 者 「 」 と の 業務 提携 に関する お知らせ 株式会社 （ マザーズ 上場 、 証券 コード 「 3300 」 、 本社 ： 東京 都 渋谷 区 、 代表 取締役 社長 清水 剛 、 以下 「 」 ） の 連結 子会社 で ある 株式会社 アンビション・レント （ 以下 「 レント 」 ） は 、 留学生 の 住宅 紹介 事業 を 行う 中国 企業 异乡 好 居 网络 科技 有限 公司 （ 本社 ： 中国 天津 市 、 代表 印 建 坤 、 ブランド 名 ： （ ユーホームス ） 、 以下 「 」 ） と の 間 で 、 業務 提携 を 行う こと について 合意 いたし まし た 。 ■ 業務 提携 の 理由 は 、 主 に 中国 から 国外 に 出る 海外 留学生 向け の 住宅 紹介 事業 を 行う 中国 の 大手 企業 です 。 アメリカ 、 イギリス 、 オーストラリア 、 カナダ 、 日本 など 全 世界 19 カ国 で 展開 し 、 紹介 対象 の 部屋 は 世界 240 万,株式会社,182,0,
,関係,182,1,
,各位,182,2,
,2019,182,3,
,年,182,4,
,８月,182,5,
,13,182,6,
,日,182,7,
,中国人,182,8,
,留学生,182,9,
,向け,182,10,
,大手,182,11,
,賃貸,182,12,
,事業,182,13,
,者,182,14,
,「,182,15,
,」,182,16,
,と,182,17,
,の,182,18,
,業務,182,19,
,提携,182,20,
,に関する,182,21,
,お知らせ,182,22,
,株式会社,182,23,
,（,182,24,
,マザーズ,182,25,
,上場,182,26,
,、,182,27,
,証券,182,28,
,コード,182,29,
,「,182,30,
,3300,182,31,
,」,182,32,
,、,182,33,
,本社,182,34,
,：,182,35,
,東京,182,36,
,都,182,37,
,渋谷,182,38,
,区,182,39,
,、,182,40,
,代表,182,41,
,取締役,182,42,
,社長,182,43,
,清水,182,44,
,剛,182,45,
,、,182,46,
,以下,182,47,
,「,182,48,
,」,182,49,
,）,182,50,
,の,182,51,
,連結,182,52,
,子会社,182,53,
,で,182,54,
,ある,182,55,
,株式会社,182,56,
,アンビション・レント,182,57,
,（,182,58,
,以下,182,59,
,「,182,60,
,レント,182,61,
,」,182,62,
,）,182,63,
,は,182,64,
,、,182,65,
,留学生,182,66,
,の,182,67,
,住宅,182,68,
,紹介,182,69,
,事業,182,70,
,を,182,71,
,行う,182,72,
,中国,182,73,
,企業,182,74,
,异乡,182,75,
,好,182,76,
,居,182,77,
,网络,182,78,
,科技,182,79,
,有限,182,80,
,公司,182,81,
,（,182,82,
,本社,182,83,
,：,182,84,
,中国,182,85,
,天津,182,86,
,市,182,87,
,、,182,88,
,代表,182,89,
,印,182,90,
,建,182,91,
,坤,182,92,
,、,182,93,
,ブランド,182,94,
,名,182,95,
,：,182,96,
,（,182,97,
,ユーホームス,182,98,
,）,182,99,
,、,182,100,
,以下,182,101,
,「,182,102,
,」,182,103,
,）,182,104,
,と,182,105,
,の,182,106,
,間,182,107,
,で,182,108,
,、,182,109,
,業務,182,110,
,提携,182,111,
,を,182,112,
,行う,182,113,
,こと,182,114,
,について,182,115,
,合意,182,116,
,いたし,182,117,
,まし,182,118,
,た,182,119,
,。,182,120,
,■,182,121,
,業務,182,122,
,提携,182,123,
,の,182,124,
,理由,182,125,
,は,182,126,
,、,182,127,
,主,182,128,
,に,182,129,
,中国,182,130,
,から,182,131,
,国外,182,132,
,に,182,133,
,出る,182,134,
,海外,182,135,
,留学生,182,136,
,向け,182,137,
,の,182,138,
,住宅,182,139,
,紹介,182,140,
,事業,182,141,
,を,182,142,
,行う,182,143,
,中国,182,144,
,の,182,145,
,大手,182,146,
,企業,182,147,
,です,182,148,
,。,182,149,
,アメリカ,182,150,
,、,182,151,
,イギリス,182,152,
,、,182,153,
,オーストラリア,182,154,
,、,182,155,
,カナダ,182,156,
,、,182,157,
,日本,182,158,
,など,182,159,
,全,182,160,
,世界,182,161,
,19,182,162,
,カ国,182,163,
,で,182,164,
,展開,182,165,
,し,182,166,
,、,182,167,
,紹介,182,168,
,対象,182,169,
,の,182,170,
,部屋,182,171,
,は,182,172,
,世界,182,173,
,240,182,174,
,万,182,175,
【 お知らせ 】 株式会社 ハーフ・センチュリー・モア と 業務 提携 高齢 者 向け 高級 マンション 「 」 入居 者 に 買取 サービス を 提供,【,183,0,
,お知らせ,183,1,
,】,183,2,
,株式会社,183,3,
,ハーフ・センチュリー・モア,183,4,
,と,183,5,
,業務,183,6,
,提携,183,7,
,高齢,183,8,
,者,183,9,
,向け,183,10,
,高級,183,11,
,マンション,183,12,
,「,183,13,
,」,183,14,
,入居,183,15,
,者,183,16,
,に,183,17,
,買取,183,18,
,サービス,183,19,
,を,183,20,
,提供,183,21,
株式会社 マーケット エンタープライズ 本 サービス で は 「 サンシティ 」 に 新規 入居 者 が 引っ越し で 発生 する 不要 品 を 入居 者 限定 の 優待 や キャンペーン 等 を 用意 し 買い取り ます 。 新規 入居 者 に は 、 引っ越し にあたり 現在 の 自宅 の 家財 を 整理 する 傾向 が 見受け られ ます 。 お 元気 な うち に 入居 いただき 、 加 齢 に 伴い 変化 し て いく ニーズ に 応じ て 生活 支援 や 医療 、 介護 サービス を 提供 し て いく 自立 型 の ケア 付き 高齢 者 マンション の 「 サンシティ 」 。 ご 入居 後 に 万が一 介護 が 必要 に なっ た とき に 高齢 の 方 が 本当に 求め て いる の は 、 “ 住まい の 中 で の 介護 ” で は ない か と 捉え 、 終身 にわたって 見守る サポート 体制 を 整え た 施設 を 全国 17 箇所 （ 内 2 施設 は 介護 専用 型 ） で 展開 し て い ます 。 マーケット エンタープライズ は ､“ 賢い 消費 ”,株式会社,184,0,
,マーケット,184,1,
,エンタープライズ,184,2,
,本,184,3,
,サービス,184,4,
,で,184,5,
,は,184,6,
,「,184,7,
,サンシティ,184,8,
,」,184,9,
,に,184,10,
,新規,184,11,
,入居,184,12,
,者,184,13,
,が,184,14,
,引っ越し,184,15,
,で,184,16,
,発生,184,17,
